id,title,description,link,image_link,availability,price,brand,gtin,identifier_exists,condition,google_product_category,product_type,age_group,gender,color,material,shipping_weight
17544,Räder Mix & Match candle holder rank - German Porcelain Décor,"Clean lines define this ranked-pattern candle holder from Räder's Mix & Match collection, crafted in fine German porcelain. Graphic yet gentle, it brings contemporary elegance to traditional candlelight.",https://www.homeandverse.co.uk/?product=17544,https://cdn.appdmbrands.com/products/17544.jpg,in_stock,16.99 GBP,Räder,4045289175441,yes,new,Home & Garden > Decor > Candles,Home & Garden > Home Decor > Candles & Fragrance > Home Décor,adult,unisex,White,Porcelain,0.3 kg
14267,Räder Mix & Match Napkin Foliage green 33x33cm - German Porcelain Décor,Soft green foliage patterns dance across these 33cm square napkins from Räder's Mix & Match collection. Coordinate with the range's porcelain pieces or let them bring a fresh botanical accent to any table setting.,https://www.homeandverse.co.uk/?product=14267,https://cdn.appdmbrands.com/products/14267.jpg,in_stock,4.50 GBP,Räder,4045289142672,yes,new,Home & Garden > Decor > Vases,Home & Garden > Home Decor > Tableware,adult,unisex,Green,Porcelain,0.3 kg
14240,Räder Mix & Match Plate Acacia wood small Diameter13cm - German Porcelain Plate,"Crafted from sustainably sourced acacia wood, this 13cm plate from German design house Räder brings natural warmth to your table. Its compact size makes it wonderfully versatile for appetisers, bread, or as a decorative accent piece within a curated tablescape.",https://www.homeandverse.co.uk/?product=14240,https://cdn.appdmbrands.com/products/14240.jpg,in_stock,11.99 GBP,Räder,4045289142405,yes,new,Home & Garden > Kitchen & Dining > Tableware > Serveware,Home & Garden > Home Decor > Tableware,adult,unisex,Natural,Porcelain,0.3 kg
15694,Räder Mix & Match plate Cake it easy D.14cm - German Porcelain Plate,"Bearing Räder's playful ""Cake it easy"" sentiment, this 14cm porcelain plate celebrates life's sweeter moments with characteristic German craftsmanship. A charming addition to afternoon tea rituals or as a thoughtful gift for those who appreciate both whimsy and quality.",https://www.homeandverse.co.uk/?product=15694,https://cdn.appdmbrands.com/products/15694.jpg,in_stock,14.99 GBP,Räder,4045289156945,yes,new,Home & Garden > Decor > Vases,Home & Garden > Home Decor > Tableware,adult,unisex,White,Porcelain,0.3 kg
92413,Räder Napkin - German Porcelain Décor,"Bring understated German design to your dining experience with these thoughtfully crafted napkins from Räder. Made with attention to quality and aesthetic detail, they add a refined finishing touch to any table arrangement.",https://www.homeandverse.co.uk/?product=92413,https://cdn.appdmbrands.com/products/92413.jpg,in_stock,16.95 GBP,Räder,4045289924131,yes,new,Home & Garden > Decor > Decorative Accents,Home & Garden > Home Decor > Tableware,adult,unisex,White,Porcelain,0.3 kg
92810,Räder Napkin - German Porcelain Décor,"Designed in Germany by Räder, these napkins combine practical functionality with the brand's distinctive aesthetic sensibility. Layer them into your tablescape to add texture and visual interest to any gathering.",https://www.homeandverse.co.uk/?product=92810,https://cdn.appdmbrands.com/products/92810.jpg,in_stock,4.50 GBP,Räder,4045289928108,yes,new,Home & Garden > Decor > Decorative Accents,Home & Garden > Home Decor > Tableware,adult,unisex,White,Porcelain,0.3 kg
92815,Räder Napkin - German Porcelain Décor,"Räder's attention to design shines through in these elegant napkins, crafted to bring a touch of German sophistication to your table. Whether for everyday use or special occasions, they elevate the dining experience effortlessly.",https://www.homeandverse.co.uk/?product=92815,https://cdn.appdmbrands.com/products/92815.jpg,in_stock,4.50 GBP,Räder,4045289928153,yes,new,Home & Garden > Decor > Decorative Accents,Home & Garden > Home Decor > Tableware,adult,unisex,White,Porcelain,0.3 kg
92830,Räder Napkin - German Porcelain Décor,"From German design house Räder, these quality napkins reflect the brand's commitment to creating beautiful everyday objects. Their refined aesthetic brings warmth and intention to meals shared with loved ones.",https://www.homeandverse.co.uk/?product=92830,https://cdn.appdmbrands.com/products/92830.jpg,in_stock,3.95 GBP,Räder,4045289928306,yes,new,Home & Garden > Decor > Decorative Accents,Home & Garden > Home Decor > Tableware,adult,unisex,Red,Porcelain,0.3 kg
17431,Räder Napkin A walk in the park 33x33cm - German Porcelain Décor,"Evoking the tranquility of nature, these 33x33cm napkins feature Räder's poetic ""A walk in the park"" design. Crafted in Germany, they bring a sense of calm and beauty to leisurely lunches and afternoon gatherings.",https://www.homeandverse.co.uk/?product=17431,https://cdn.appdmbrands.com/products/17431.jpg,in_stock,4.50 GBP,Räder,4045289174314,yes,new,Home & Garden > Decor > Decorative Accents,Home & Garden > Home Decor > Tableware,adult,unisex,White,Porcelain,0.3 kg
16934,Räder Napkin Candlelight dinner - German Porcelain Décor,"Set the scene for intimate evenings with these atmospheric napkins from Räder, featuring their evocative ""Candlelight dinner"" design. German-crafted to bring a sense of occasion to your most memorable meals.",https://www.homeandverse.co.uk/?product=16934,https://cdn.appdmbrands.com/products/16934.jpg,in_stock,3.95 GBP,Räder,4045289169341,yes,new,Home & Garden > Decor > Candles,Home & Garden > Home Decor > Candles & Fragrance > Tableware,adult,unisex,White,Porcelain,0.3 kg
18115,Räder Napkin every day is a gift - German Porcelain Décor,"Carrying Räder's heartfelt ""Every day is a gift"" message, these napkins transform ordinary meals into moments of gratitude. A meaningful addition to your table and a thoughtful gift for those who appreciate life's simple pleasures.",https://www.homeandverse.co.uk/?product=18115,https://cdn.appdmbrands.com/products/18115.jpg,in_stock,4.50 GBP,Räder,4045289181152,yes,new,Home & Garden > Decor > Decorative Accents,Home & Garden > Home Decor > Gifts > Tableware,adult,unisex,Sage Green,Porcelain,0.3 kg
18093,Räder Napkin Flower Power - German Porcelain Décor,"Bursting with botanical joy, these Flower Power napkins from Räder bring the energy of a summer garden to your table. German-designed with the brand's characteristic warmth and whimsy.",https://www.homeandverse.co.uk/?product=18093,https://cdn.appdmbrands.com/products/18093.jpg,in_stock,4.50 GBP,Räder,4045289180933,yes,new,Home & Garden > Decor > Decorative Accents,Home & Garden > Home Decor > Tableware,adult,unisex,White,Porcelain,0.3 kg
14047,Räder Napkin flowers 33x33cm - German Porcelain Décor,"Delicate floral illustrations grace these 33x33cm napkins from Räder, bringing the beauty of nature to your table setting. Designed in Germany with the brand's signature poetic aesthetic and attention to detail.",https://www.homeandverse.co.uk/?product=14047,https://cdn.appdmbrands.com/products/14047.jpg,in_stock,3.95 GBP,Räder,4045289140470,yes,new,Home & Garden > Decor > Decorative Accents,Home & Garden > Home Decor > Tableware,adult,unisex,White,Porcelain,0.3 kg
17283,Räder Napkin golden bird 33x33cm - German Porcelain Décor,"A golden bird takes flight across these elegant 33x33cm napkins from Räder, adding a touch of magic and movement to your tablescape. German-designed to bring beauty and grace to any gathering.",https://www.homeandverse.co.uk/?product=17283,https://cdn.appdmbrands.com/products/17283.jpg,in_stock,4.50 GBP,Räder,4045289172839,yes,new,Home & Garden > Lighting > Lamps,Home & Garden > Home Decor > Home Décor > Tableware,adult,unisex,Gold,Porcelain,0.3 kg
16936,Räder Napkin Gourmet - German Porcelain Décor,"Celebrate culinary pleasures with these Gourmet napkins from German design house Räder, crafted for those who appreciate fine food and beautiful table settings. An elegant companion to your most delicious creations.",https://www.homeandverse.co.uk/?product=16936,https://cdn.appdmbrands.com/products/16936.jpg,in_stock,3.95 GBP,Räder,4045289169365,yes,new,Home & Garden > Decor > Decorative Accents,Home & Garden > Home Decor > Tableware,adult,unisex,White,Porcelain,0.3 kg
17956,Räder Napkin Happy Birthday - German Porcelain Décor,"Celebrate in style with these Happy Birthday napkins from Räder, designed in Germany to bring their signature warmth and charm to your festivities. A delightful finishing touch for birthday tables and gift presentations.",https://www.homeandverse.co.uk/?product=17956,https://cdn.appdmbrands.com/products/17956.jpg,in_stock,4.50 GBP,Räder,4045289179562,yes,new,Home & Garden > Lighting > Lamps,Home & Garden > Home Decor > Tableware,adult,unisex,White,Porcelain,0.3 kg
17954,Räder Napkin Happy Hour - German Porcelain Décor,"Toast to good times with these Happy Hour napkins from German design house Räder, bringing a sense of celebration to cocktail evenings and aperitivo moments. Designed with the brand's characteristic playful elegance.",https://www.homeandverse.co.uk/?product=17954,https://cdn.appdmbrands.com/products/17954.jpg,in_stock,4.50 GBP,Räder,4045289179548,yes,new,Home & Garden > Decor > Decorative Accents,Home & Garden > Home Decor > Tableware,adult,unisex,White,Porcelain,0.3 kg
17394,Räder Napkin heart blossoms 33x33cm - German Porcelain Décor,"Romantic heart-shaped blossoms adorn these 33x33cm napkins from Räder, bringing a tender, feminine touch to your table setting. German-designed with the brand's signature poetic beauty and attention to detail.",https://www.homeandverse.co.uk/?product=17394,https://cdn.appdmbrands.com/products/17394.jpg,in_stock,4.50 GBP,Räder,4045289173942,yes,new,Home & Garden > Decor > Decorative Accents,Home & Garden > Home Decor > Tableware,adult,unisex,White,Porcelain,0.3 kg
12960,Räder Napkin holder - boat 182x182x25mm - German Porcelain Décor,"A sculptural boat-shaped napkin holder crafted from fine porcelain by German design house Räder. Measuring 182x182x25mm, this elegant vessel transforms everyday napkins into a decorative centrepiece that evokes seaside escapes and leisurely dining.",https://www.homeandverse.co.uk/?product=12960,https://cdn.appdmbrands.com/products/12960.jpg,in_stock,21.95 GBP,Räder,4045289129604,yes,new,Home & Garden > Decor > Vases,Home & Garden > Home Decor > Tableware,adult,unisex,White,Porcelain,0.3 kg
12159,Räder Napkin holder Bird - German Porcelain Décor,"Graceful porcelain takes flight with this charming bird-shaped napkin holder from Räder. A delightful fusion of German craftsmanship and whimsical design, it brings poetic elegance to your table while keeping napkins beautifully organised.",https://www.homeandverse.co.uk/?product=12159,https://cdn.appdmbrands.com/products/12159.jpg,in_stock,22.99 GBP,Räder,,no,new,Home & Garden > Decor > Vases,Home & Garden > Home Decor > Home Décor > Tableware,adult,unisex,White,Porcelain,0.3 kg
15538,Räder Napkin holder heart 18x18x3cm - German Porcelain Décor,"Love takes shape in this heart-formed porcelain napkin holder, measuring 18x18x3cm. Designed by Räder in Germany, its romantic silhouette adds a tender touch to intimate dinners and heartfelt celebrations.",https://www.homeandverse.co.uk/?product=15538,https://cdn.appdmbrands.com/products/15538.jpg,in_stock,22.99 GBP,Räder,4045289155382,yes,new,Home & Garden > Decor > Vases,Home & Garden > Home Decor > Tableware,adult,unisex,White,Porcelain,0.3 kg
90452,Räder Napkin holder star 18.5x18x5cm - German Porcelain Décor,"Starlight captured in porcelain, this celestial napkin holder from Räder measures 18.5x18x5cm. German-crafted with poetic precision, it brings festive magic to your Christmas table while elegantly corralling your napkins.",https://www.homeandverse.co.uk/?product=90452,https://cdn.appdmbrands.com/products/90452.jpg,in_stock,21.99 GBP,Räder,4045289904522,yes,new,Home & Garden > Decor > Vases,Home & Garden > Home Decor > Christmas > Home Décor,adult,unisex,Red,Porcelain,0.3 kg
14488,Räder Napkin house large acacia 22x21.5x4cm - German Porcelain Décor,"Warm acacia wood forms this charming house-shaped napkin holder, measuring a generous 22x21.5x4cm. Räder's signature architectural design brings cosy German craftsmanship to your table, transforming napkin storage into a decorative statement.",https://www.homeandverse.co.uk/?product=14488,https://cdn.appdmbrands.com/products/14488.jpg,in_stock,29.99 GBP,Räder,4045289144881,yes,new,Home & Garden > Decor > Decorative Accents,Home & Garden > Home Decor > Tableware,adult,unisex,White,Porcelain,0.3 kg
14487,Räder Napkin house small acacia 16x15.5x4cm - German Porcelain Décor,"Crafted from rich acacia wood, this petite house-shaped napkin holder measures 16x15.5x4cm. Räder's beloved architectural design brings warmth and German artistry to smaller tables and intimate gatherings.",https://www.homeandverse.co.uk/?product=14487,https://cdn.appdmbrands.com/products/14487.jpg,in_stock,22.99 GBP,Räder,4045289144874,yes,new,Home & Garden > Decor > Decorative Accents,Home & Garden > Home Decor > Tableware,adult,unisex,White,Porcelain,0.3 kg
17223,Räder Napkin La dolce vita 33x33cm - German Porcelain Décor,"Embrace la dolce vita with these German-designed napkins measuring 33x33cm. Räder captures the essence of sweet living, bringing a sense of celebration and continental charm to every meal shared with loved ones.",https://www.homeandverse.co.uk/?product=17223,https://cdn.appdmbrands.com/products/17223.jpg,in_stock,4.50 GBP,Räder,4045289172235,yes,new,Home & Garden > Decor > Decorative Accents,Home & Garden > Home Decor > Tableware,adult,unisex,Red,Porcelain,0.3 kg
17673,Räder Napkin Life is better with - German Porcelain Décor,"Räder reminds us that life is better with connection through these thoughtfully designed German napkins. Each piece carries a gentle message of togetherness, elevating everyday moments into meaningful occasions.",https://www.homeandverse.co.uk/?product=17673,https://cdn.appdmbrands.com/products/17673.jpg,in_stock,4.50 GBP,Räder,4045289176738,yes,new,Home & Garden > Decor > Decorative Accents,Home & Garden > Home Decor > Tableware,adult,unisex,Sage Green,Porcelain,0.3 kg
