id,title,description,link,image_link,availability,price,brand,gtin,condition,product_type,shipping_weight
90434,Rader Light object. angel white 6.5x5.5x11cm | Räder,"Pure white porcelain shapes this graceful angel figure standing 11cm tall with outstretched wings. A gentle inner light brings celestial warmth to mantels, windowsills, or bedside tables throughout the year.",https://www.homeandverse.co.uk/?product=90434,"https://res.cloudinary.com/dcfbgveei/image/upload/w_800,q_85,f_auto/products/90434.jpg",in_stock,13.95 GBP,Räder,4045289904348,new,Home & Garden > Home Decor > Christmas > Home Décor,0.5 kg
17306,Rader light tartlet Happy Birthday D.7cm H.5cm | Räder,"Celebrate in style with this charming porcelain tartlet bearing birthday wishes, just 7cm wide. A tealight transforms it into a glowing centrepiece that makes any birthday moment feel truly special.",https://www.homeandverse.co.uk/?product=17306,"https://res.cloudinary.com/dcfbgveei/image/upload/w_800,q_85,f_auto/products/17306.jpg",in_stock,13.95 GBP,Räder,4045289173065,new,Home & Garden > Home Decor > Home Décor,0.5 kg
16465,Rader Lighthosue XXL Diameter15.5cm H.40cm | Räder,"Commanding presence meets delicate artistry in this extra-large porcelain lighthouse, rising 40cm tall. The generous 15.5cm diameter allows light to pour through pierced patterns, creating mesmerising shadows that dance across your walls.",https://www.homeandverse.co.uk/?product=16465,"https://res.cloudinary.com/dcfbgveei/image/upload/w_800,q_85,f_auto/products/16465.jpg",in_stock,76.95 GBP,Räder,4045289164650,new,Home & Garden > Home Decor > Home Décor,0.5 kg
51602,Rader Lighthouse Azure | Räder,"Soft azure tones wash over this coastal-inspired porcelain lighthouse, evoking memories of sea mist and distant shores. German craftsmanship ensures every detail glows with warmth when a candle flickers within.",https://www.homeandverse.co.uk/?product=51602,"https://res.cloudinary.com/dcfbgveei/image/upload/w_800,q_85,f_auto/products/51602.jpg",in_stock,16.95 GBP,Räder,4045289516022,new,Home & Garden > Home Decor > Lighting,0.5 kg
51599,Rader Lighthouse Beige | Räder,"Warm beige porcelain gives this lighthouse a natural, earthy elegance that complements any interior. Räder's masterful pierced detailing allows candlelight to cast intricate patterns, bringing coastal tranquility home.",https://www.homeandverse.co.uk/?product=51599,"https://res.cloudinary.com/dcfbgveei/image/upload/w_800,q_85,f_auto/products/51599.jpg",in_stock,18.95 GBP,Räder,4045289515995,new,Home & Garden > Home Decor > Lighting,0.5 kg
51603,Rader Lighthouse Dolphin | Räder,"Crafted in fine German porcelain, this enchanting lighthouse features a delicate dolphin motif that comes alive when illuminated from within. Place a tealight inside to cast a warm, magical glow that transforms any room into a coastal retreat.",https://www.homeandverse.co.uk/?product=51603,"https://res.cloudinary.com/dcfbgveei/image/upload/w_800,q_85,f_auto/products/51603.jpg",in_stock,16.95 GBP,Räder,4045289516039,new,Home & Garden > Home Decor > Lighting,0.5 kg
51600,Rader Lighthouse Eucalypto | Räder,"Delicate eucalyptus leaves dance across the surface of this handcrafted German porcelain lighthouse, creating botanical shadows when lit from within. A poetic centrepiece that brings nature's tranquility into your home through Räder's signature atmospheric design.",https://www.homeandverse.co.uk/?product=51600,"https://res.cloudinary.com/dcfbgveei/image/upload/w_800,q_85,f_auto/products/51600.jpg",in_stock,18.95 GBP,Räder,4045289516008,new,Home & Garden > Home Decor > Lighting,0.5 kg
51601,Rader Lighthouse Lemon | Räder,"Sunshine captured in porcelain—this charming lighthouse adorned with lemon motifs radiates Mediterranean warmth when a tealight flickers inside. Handcrafted in Germany, it brings a touch of citrus-scented summer to your windowsill or mantelpiece year-round.",https://www.homeandverse.co.uk/?product=51601,"https://res.cloudinary.com/dcfbgveei/image/upload/w_800,q_85,f_auto/products/51601.jpg",in_stock,16.95 GBP,Räder,4045289516015,new,Home & Garden > Home Decor > Lighting,0.5 kg
17513,Rader Lighthouse Porcerlain with | Räder,"Fine German porcelain glows with ethereal beauty when candlelight dances within this classic Räder lighthouse. Delicate cutwork details cast enchanting patterns of light and shadow, creating an atmosphere of quiet magic in any corner of your home.",https://www.homeandverse.co.uk/?product=17513,"https://res.cloudinary.com/dcfbgveei/image/upload/w_800,q_85,f_auto/products/17513.jpg",in_stock,23.95 GBP,Räder,4045289175137,new,Home & Garden > Home Decor > Lighting,0.5 kg
17514,Rader Lighthouse Porcerlain with | Räder,"Handcrafted from translucent German porcelain, this elegant lighthouse transforms candlelight into a mesmerising display of warmth and shadow. A timeless piece from Räder's iconic collection that brings poetic ambiance to quiet evenings.",https://www.homeandverse.co.uk/?product=17514,"https://res.cloudinary.com/dcfbgveei/image/upload/w_800,q_85,f_auto/products/17514.jpg",in_stock,28.95 GBP,Räder,4045289175144,new,Home & Garden > Home Decor > Lighting,0.5 kg
92469,Rader Lighthouse ski hut 18x12x13cm | Räder,"Alpine charm meets German craftsmanship in this porcelain ski hut measuring 18x12x13cm, complete with intricate architectural details that glow warmly when lit. Snow-dusted rooftops and tiny windows create a cosy mountain scene that captures the magic of winter escapes.",https://www.homeandverse.co.uk/?product=92469,"https://res.cloudinary.com/dcfbgveei/image/upload/w_800,q_85,f_auto/products/92469.jpg",in_stock,47.95 GBP,Räder,4045289924698,new,Home & Garden > Home Decor > Lighting,0.5 kg
14279,Rader Lights heart Set of 2pcs gold Diameter4.5cm Height.4.5cm | Räder,"Capturing light in the shape of love, these two golden porcelain hearts measure 4.5cm each and shimmer with quiet elegance. Scatter them across a tablescape or display together for a touch of German-crafted romance.",https://www.homeandverse.co.uk/?product=14279,"https://res.cloudinary.com/dcfbgveei/image/upload/w_800,q_85,f_auto/products/14279.jpg",in_stock,12.95 GBP,Räder,4045289142795,new,Home & Garden > Home Decor > Home Décor,0.5 kg
14280,Rader Lights heart Set of 2pcs silver Diameter4.5cm Height.4.5cm | Räder,"Paired in lustrous silver, these two delicate porcelain hearts catch the light with understated grace. At 4.5cm each, they make a thoughtful token of affection or a shimmering addition to your treasured décor pieces.",https://www.homeandverse.co.uk/?product=14280,"https://res.cloudinary.com/dcfbgveei/image/upload/w_800,q_85,f_auto/products/14280.jpg",in_stock,12.95 GBP,Räder,4045289142801,new,Home & Garden > Home Decor > Home Décor,0.5 kg
90682,Rader Little brick house 7.5x8x16cm | Räder,"Standing 16cm tall with classic brick detailing, this miniature German porcelain house exudes nostalgic charm and architectural character. Display it alone or cluster with other Räder houses to create your own dreamy streetscape.",https://www.homeandverse.co.uk/?product=90682,"https://res.cloudinary.com/dcfbgveei/image/upload/w_800,q_85,f_auto/products/90682.jpg",in_stock,23.95 GBP,Räder,4045289906823,new,Home & Garden > Home Decor > Home Décor,0.5 kg
90541,Rader Little light room.Beacon 6x5x9.5cm | Räder,"A tiny beacon of hope measuring 6x5x9.5cm, this porcelain light room guides you home with its soft, ethereal glow. Räder's German artisanship creates maritime romance in miniature, bringing coastal calm to any space.",https://www.homeandverse.co.uk/?product=90541,"https://res.cloudinary.com/dcfbgveei/image/upload/w_800,q_85,f_auto/products/90541.jpg",in_stock,13.95 GBP,Räder,4045289905413,new,Home & Garden > Home Decor > Home Décor,0.5 kg
90544,Rader Little light room.Shining light 6x5x9.5cm | Räder,"Crafted in Germany from fine porcelain, this miniature light house measures 6x5x9.5cm and casts a warm, enchanting glow through delicately pierced windows. Place a tealight inside to transform any corner into a cosy sanctuary of soft, dancing light.",https://www.homeandverse.co.uk/?product=90544,"https://res.cloudinary.com/dcfbgveei/image/upload/w_800,q_85,f_auto/products/90544.jpg",in_stock,13.95 GBP,Räder,4045289905444,new,Home & Garden > Home Decor > Home Décor,0.5 kg
89572,Rader Little Light star Diameter5cm Height.4.5cm | Räder,"A delicate porcelain star from German design house Räder, measuring 5cm across and 4.5cm high, designed to hold a tealight and scatter magical light across your festive gatherings. Its fine translucent quality brings an ethereal warmth to winter evenings.",https://www.homeandverse.co.uk/?product=89572,"https://res.cloudinary.com/dcfbgveei/image/upload/w_800,q_85,f_auto/products/89572.jpg",in_stock,6.95 GBP,Räder,4045289895721,new,Home & Garden > Home Decor > Christmas > Home Décor,0.5 kg
88960,Rader Little nativity set | Räder,"Reimagine the nativity story through Räder's poetic lens with this exquisite porcelain set from Germany. Each figure captures the essence of the Christmas story with understated elegance, bringing a sense of quiet reverence to your seasonal display.",https://www.homeandverse.co.uk/?product=88960,"https://res.cloudinary.com/dcfbgveei/image/upload/w_800,q_85,f_auto/products/88960.jpg",in_stock,21.95 GBP,Räder,4045289889607,new,Home & Garden > Home Decor > Christmas,0.5 kg
89576,Rader Little winterforest gold Set of 4pcs | Räder,"Four miniature porcelain trees finished in gleaming gold create an enchanting winter forest scene, handcrafted in Germany by Räder. Arrange them together or scatter throughout your home to bring festive woodland magic to your Christmas décor.",https://www.homeandverse.co.uk/?product=89576,"https://res.cloudinary.com/dcfbgveei/image/upload/w_800,q_85,f_auto/products/89576.jpg",in_stock,15.95 GBP,Räder,4045289895769,new,Home & Garden > Home Decor > Christmas,0.5 kg
14343,Rader Love ligths Set of 4pcs Diameter4.5cm Height.4.5cm | Räder,"Spread gentle ambience with this quartet of porcelain tealight holders, each 4.5cm in diameter and height, bearing heartfelt messages of love. Handcrafted in Germany, they cast a soft, romantic glow that transforms everyday moments into something special.",https://www.homeandverse.co.uk/?product=14343,"https://res.cloudinary.com/dcfbgveei/image/upload/w_800,q_85,f_auto/products/14343.jpg",in_stock,20.95 GBP,Räder,4045289143433,new,Home & Garden > Home Decor > Home Décor,0.5 kg
13802,Rader Love Mini vases Set of 4pcs Diameter3.5cm Height.9cm | Räder,"Four petite porcelain vases, each standing 9cm tall with a 3.5cm diameter, feature embossed messages of love from German maker Räder. Display single stems or delicate blooms to create an intimate grouping that speaks from the heart.",https://www.homeandverse.co.uk/?product=13802,"https://res.cloudinary.com/dcfbgveei/image/upload/w_800,q_85,f_auto/products/13802.jpg",in_stock,21.95 GBP,Räder,4045289138026,new,Home & Garden > Home Decor > Home Décor,0.5 kg
12613,Rader Love to go- Heart | Räder,"A tactile porcelain heart designed to travel with you, this German-made keepsake from Räder carries warmth wherever it goes. Slip it into a pocket or palm as a gentle reminder of love and connection throughout the day.",https://www.homeandverse.co.uk/?product=12613,"https://res.cloudinary.com/dcfbgveei/image/upload/w_800,q_85,f_auto/products/12613.jpg",in_stock,11.95 GBP,Räder,4045289126139,new,Home & Garden > Home Decor > Home Décor,0.5 kg
15349,Rader Love vase heart silver Diameter5.5cm H.17cm | Räder,"Standing 17cm tall with a silver-finished heart detail, this elegant porcelain vase from Räder brings German craftsmanship and romantic sentiment together. Its slender form beautifully showcases single stems or small posies with understated grace.",https://www.homeandverse.co.uk/?product=15349,"https://res.cloudinary.com/dcfbgveei/image/upload/w_800,q_85,f_auto/products/15349.jpg",in_stock,13.95 GBP,Räder,4045289153494,new,Home & Garden > Home Decor > Home Décor,0.5 kg
15583,Rader Love vases heart gold Diameter5.5cm H.17cm | Räder,"Gleaming gold heart detail adorns this 17cm tall porcelain vase, handcrafted in Germany with Räder's signature poetic sensibility. Its elegant silhouette and lustrous finish make every flower arrangement feel like a gesture of love.",https://www.homeandverse.co.uk/?product=15583,"https://res.cloudinary.com/dcfbgveei/image/upload/w_800,q_85,f_auto/products/15583.jpg",in_stock,13.95 GBP,Räder,4045289155832,new,Home & Garden > Home Decor > Home Décor,0.5 kg
15524,Rader Lucky box elephant. Bodyguard 3.5x1.5x2.5cm | Räder,"Nestled inside this charming porcelain box measuring 3.5x1.5x2.5cm sits a tiny elephant, ready to serve as someone's devoted guardian. A thoughtful German-made gift that carries wishes of protection and good fortune in the sweetest form.",https://www.homeandverse.co.uk/?product=15524,"https://res.cloudinary.com/dcfbgveei/image/upload/w_800,q_85,f_auto/products/15524.jpg",in_stock,11.95 GBP,Räder,4045289155245,new,Home & Garden > Home Decor > Gifts > Home Décor,0.5 kg
14955,Rader Lucky box frog 4x4x4cm | Räder,"A lucky frog awaits discovery inside this petite 4cm porcelain cube, handcrafted in Germany by Räder. Folklore's beloved symbol of transformation and good fortune makes this an enchanting gift for new beginnings.",https://www.homeandverse.co.uk/?product=14955,"https://res.cloudinary.com/dcfbgveei/image/upload/w_800,q_85,f_auto/products/14955.jpg",in_stock,11.95 GBP,Räder,4045289149558,new,Home & Garden > Home Decor > Gifts > Home Décor,0.5 kg
16586,Rader Lucky box Home Sweet Home 4.5x4.5x3.5cm | Räder,Sweet wishes of home and happiness are tucked inside this 4.5x4.5x3.5cm porcelain treasure box from German maker Räder. A heartfelt gift for housewarmings or anyone deserving a gentle reminder that home is where the heart lives.,https://www.homeandverse.co.uk/?product=16586,"https://res.cloudinary.com/dcfbgveei/image/upload/w_800,q_85,f_auto/products/16586.jpg",in_stock,11.95 GBP,Räder,4045289165862,new,Home & Garden > Home Decor > Gifts > Home Décor,0.5 kg
